session_id,timestamp,country,device_category,source,page_path,avg_session_duration_sec,bounce_rate,conversions,new_user,page_views,unique_page_views
SESS-301594,2025-08-16 23:59:31,United States,Mobile,Social,/deals,191.8,0.736,0,Yes,1,1
SESS-301595,2025-06-27 07:03:07,Other,Mobile,Social,/product/home-kitchen,159.7,0.715,0,Yes,1,1
SESS-301596,2025-05-08 07:34:56,India,Mobile,Organic Search,/home,117.8,0.436,0,Yes,1,1
SESS-301597,2025-12-13 08:35:25,Mexico,Desktop,Direct,/home,95.1,0.132,0,No,5,3
SESS-301598,2025-05-14 07:43:55,United States,Mobile,Social,/product/fashion,13.4,0.507,0,No,1,1
SESS-301599,2025-08-06 10:46:15,Canada,Tablet,direct  ,/product/electronics,75.8,0.26,0,Yes,5,4
SESS-301600,2025-12-13 20:22:27,United States,Desktop,Social,/home,164.7,0.576,0,No,1,1
SESS-301601,2025-08-24 14:45:20,United States,Mobile,Social,/search,25.1,0.644,0,Yes,2,1
SESS-301602,2025-02-28 18:11:03,Canada,Mobile,Organic Search,/checkout,204.0,0.437,0,Yes,1,1
SESS-301603,2025-02-24 16:32:05,India,Mobile,Direct,/product/home-kitchen,21.1,0.386,0,No,6,5
SESS-301604,2025-02-14 17:47:42,United Kingdom,Mobile,Social,/product/fashion,119.5,0.628,0,No,1,1
SESS-301605,2025-04-07 20:15:58,Brazil,Mobile,paid search  ,/deals,35.3,0.477,0,Yes,1,1
SESS-301606,2025-11-19 00:52:54,United Kingdom,Mobile,Direct,/product/home-kitchen,135.9,0.376,0,Yes,2,1
SESS-301607,2025-06-24 17:21:14,United States,Tablet,Paid Search,/cart,94.4,0.624,0,Yes,1,1
SESS-301608,2025-04-02 01:59:59,United States,Mobile,Organic Search,/home,50.5,0.385,0,Yes,1,1
SESS-301609,2025-08-11 18:11:38,United States,Mobile,Direct,/product/home-kitchen,203.0,0.351,0,Yes,3,2
SESS-301610,2025-05-08 04:49:46,United Kingdom,Mobile,organic search  ,/cart,181.7,0.619,0,Yes,1,1
SESS-301611,2025-05-21 15:52:08,United States,Mobile,Organic Search,/deals,29.0,0.428,0,Yes,1,1
SESS-301612,2025-10-15 10:57:39,India,Mobile,Referral,/product/electronics,35.3,0.338,0,No,7,6
SESS-301613,2025-02-14 20:08:41,Other,Mobile,Referral,/product/fashion,140.9,0.45,0,No,4,2
SESS-301614,2025-06-13 19:00:06,United Kingdom,Mobile,Organic Search,/product/fashion,42.7,0.328,0,Yes,2,1
SESS-301615,2025-12-25 00:07:48,Mexico,Mobile,Paid Search,/home,31.6,0.54,0,Yes,1,1
SESS-301616,2025-01-16 14:24:49,France,Desktop,Social,/product/electronics,129.4,0.497,0,Yes,1,1
SESS-301617,2025-07-11 18:54:07,United States,Mobile,Direct,/account,62.0,0.495,0,Yes,1,1
SESS-301618,2025-10-23 21:50:03,United States,Mobile,Direct,/home,80.4,0.353,0,Yes,4,2
SESS-301619,2025-02-28 10:37:07,Canada,Desktop,Social,/home,67.9,0.632,0,No,1,1
SESS-301620,2025-10-29 23:05:04,Japan,Desktop,Organic Search,/product/home-kitchen,163.7,0.32,0,Yes,3,2
SESS-301621,2025-04-17 23:39:06,United States,Desktop,Social,/product/fashion,143.3,0.472,0,Yes,1,1
SESS-301622,2025-08-12 05:00:56,United Kingdom,Mobile,Direct,/product/fashion,86.1,0.329,0,Yes,5,4
SESS-301623,2025-01-18 21:14:18,Germany,Desktop,Organic Search,/cart,89.4,0.377,0,No,3,2
SESS-301624,2025-06-24 09:03:46,United States,Mobile,Social,/product/books,133.0,0.643,0,Yes,1,1
SESS-301625,2025-10-22 09:41:45,United States,Mobile,Social,/home,32.2,0.64,1,Yes,1,1
SESS-301626,2025-11-08 07:50:39,Canada,Desktop,Direct,/search,87.2,0.401,0,No,1,1
SESS-301627,2025-07-28 02:55:54,Other,Desktop,Direct,/product/home-kitchen,216.1,0.314,0,No,3,2
SESS-301628,2025-12-17 11:40:07,Other,Mobile,Social,/home,208.4,0.585,0,No,1,1
SESS-301629,2025-07-20 12:06:03,India,Desktop,Organic Search,/product/fashion,86.4,0.349,0,Yes,1,1
SESS-301630,2025-05-20 02:36:05,United States,Mobile,Organic Search,/product/fashion,39.5,0.413,0,Yes,2,1
SESS-301631,2025-08-10 07:38:34,India,Mobile,Paid Search,/cart,210.2,0.418,0,No,1,1
SESS-301632,2025-04-03 06:23:01,Germany,Mobile,Direct,/cart,380.3,0.333,0,Yes,5,3
SESS-301633,2025-12-25 03:35:23,United States,,Paid Search,/product/home-kitchen,105.8,0.427,0,No,1,1
SESS-301634,2025-10-05 00:15:42,United States,Mobile,Referral,/home,71.8,0.588,0,No,3,2
SESS-301635,2025-10-10 17:57:16,United States,Mobile,Organic Search,/product/home-kitchen,124.5,0.458,0,No,1,1
SESS-301636,2025-09-26 23:21:37,United States,Mobile,Direct,/product/electronics,410.9,0.487,0,Yes,2,1
SESS-301637,2025-07-14 08:03:51,Brazil,Desktop,Paid Search,/account,347.5,0.511,0,Yes,1,1
SESS-301638,2025-12-13 05:46:46,India,Desktop,paid search  ,/product/fashion,95.1,0.275,0,Yes,7,6
SESS-301639,2025-07-17 14:05:31,Japan,Desktop,Paid Search,/product/fashion,204.7,0.476,1,No,1,1
SESS-301640,2025-04-23 09:15:03,Other,Desktop,Direct,/search,334.9,0.233,0,Yes,4,3
SESS-301641,2025-02-06 08:20:11,United States,Mobile,Organic Search,/product/fashion,123.2,,0,No,1,1
SESS-301642,2025-11-05 13:50:55,United States,Mobile,Paid Search,/home,120.1,0.486,0,No,1,1
SESS-301643,2025-08-24 12:32:20,Canada,Desktop,Organic Search,/product/home-kitchen,214.9,0.409,0,Yes,3,2
SESS-301644,2025-12-07 21:27:51,Germany,Tablet,Organic Search,/product/electronics,276.5,0.477,0,No,1,1
SESS-301645,2025-07-02 16:55:55,Other,Mobile,Organic Search,/home,270.8,0.552,0,No,1,1
SESS-301646,2025-01-16 23:51:18,United States,Desktop,Direct,/home,606.0,0.337,0,Yes,4,3
SESS-301647,2025-09-25 07:04:37,India,Mobile,Organic Search,/cart,101.3,0.402,0,Yes,1,1
SESS-301648,2025-08-03 02:46:16,Germany,Mobile,Paid Search,/deals,60.3,,0,No,2,1
SESS-301649,2025-01-21 23:00:39,France,Mobile,Paid Search,/product/home-kitchen,63.1,0.457,0,Yes,1,1
SESS-301650,2025-05-11 07:06:59,United States,Desktop,Direct,/home,,0.246,0,Yes,3,2
SESS-301651,2025-03-22 02:20:11,Australia,Desktop,Social,/home,31.9,0.53,0,Yes,1,1
SESS-301652,2025-05-06 02:54:24,India,Mobile,Organic Search,/deals,136.7,0.398,0,No,1,1
SESS-301653,2025-05-17 01:01:30,United States,Desktop,Direct,/product/electronics,100.6,0.184,0,Yes,1,1
SESS-301654,2025-03-30 13:25:50,Australia,Mobile,Direct,/checkout,18.3,0.438,0,No,1,1
SESS-301655,2025-03-29 10:11:57,Canada,Mobile,Social,/home,49.5,0.671,0,Yes,1,1
SESS-301656,2025-07-08 01:07:34,India,Mobile,Paid Search,/cart,148.1,0.58,0,Yes,1,1
SESS-301657,2025-09-10 05:00:38,Canada,Desktop,Paid Search,/cart,138.2,0.462,0,Yes,1,1
SESS-301658,2025-07-03 14:44:42,United Kingdom,Desktop,Direct,/product/fashion,229.4,0.18,0,Yes,1,1
SESS-301659,2025-09-27 20:25:33,United States,Desktop,Email,/product/home-kitchen,81.8,0.336,0,Yes,2,1
SESS-301660,2025-04-27 13:57:03,India,Mobile,Organic Search,/product/electronics,93.1,0.593,0,Yes,1,1
SESS-301661,2025-03-27 17:19:22,United States,Mobile,Social,/checkout,254.2,0.686,0,Yes,3,1
SESS-301662,2025-09-13 07:16:04,Canada,Desktop,organic search  ,/home,128.5,0.599,0,Yes,1,1
SESS-301663,2025-12-30 12:45:37,Canada,Mobile,Referral,/product/electronics,36.0,0.557,0,Yes,1,1
SESS-301664,2025-04-25 00:56:28,United States,Desktop,Direct,/product/fashion,369.4,0.122,0,No,4,3
SESS-301665,2025-04-21 11:22:33,Other,Mobile,Direct,/home,166.4,0.468,0,No,1,1
SESS-301666,2025-05-02 04:11:29,Australia,Desktop,Organic Search,/product/electronics,137.2,0.516,0,Yes,2,1
SESS-301667,2025-09-15 06:22:15,United States,Mobile,Paid Search,/product/fashion,121.4,0.635,0,Yes,1,1
SESS-301668,2025-11-02 22:31:07,Other,Desktop,Organic Search,/product/electronics,110.3,0.329,0,Yes,2,1
SESS-301669,2025-09-11 00:21:42,Japan,Tablet,Direct,/checkout,109.9,0.403,0,Yes,1,1
SESS-301670,2025-05-04 03:23:00,Germany,Tablet,Organic Search,/deals,408.8,0.454,0,Yes,2,1
SESS-301671,2025-06-19 21:42:07,Canada,Mobile,Paid Search,/product/electronics,62.1,0.589,0,Yes,2,1
SESS-301672,2025-01-29 05:06:36,Australia,Tablet,Social,/product/electronics,90.8,0.674,0,No,3,2
SESS-301673,2025-05-05 08:41:51,India,Desktop,Organic Search,/deals,152.9,0.376,0,Yes,1,1
SESS-301674,2025-02-22 22:59:23,United States,Mobile,Paid Search,/checkout,432.4,0.559,0,No,1,1
SESS-301675,2025-06-06 10:47:55,United States,Desktop,Referral,/product/fashion,162.3,0.382,0,Yes,2,1
SESS-301676,2025-07-04 22:50:39,Mexico,Mobile,Referral,/home,194.4,0.349,0,Yes,6,4
SESS-301677,2025-07-20 01:57:21,India,Mobile,Direct,/search,218.5,0.417,1,No,1,1
SESS-301678,2025-01-04 02:03:39,India,Mobile,Organic Search,/search,97.3,0.452,1,No,2,1
SESS-301679,2025-01-13 13:00:09,United States,Mobile,Organic Search,/home,26.5,0.47,0,Yes,1,1
SESS-301680,2025-11-21 00:25:57,Japan,Desktop,Social,/home,184.7,0.442,0,Yes,2,1
SESS-301681,2025-05-31 19:40:18,Other,Mobile,paid search  ,/product/fashion,45.9,0.524,0,No,1,1
SESS-301682,2025-10-28 01:17:44,India,Tablet,Paid Search,/product/electronics,109.6,0.489,0,No,2,1
SESS-301683,2025-04-23 08:58:30,India,Mobile,Organic Search,/search,143.2,0.425,0,Yes,1,1
SESS-301684,2025-07-10 14:57:17,United States,Mobile,Paid Search,/product/fashion,66.8,0.722,0,Yes,3,2
SESS-301685,2025-07-18 22:30:07,Other,Mobile,Organic Search,/home,53.8,0.426,0,Yes,1,1
SESS-301686,2025-12-12 14:00:11,Canada,Mobile,Paid Search,/product/electronics,132.3,0.426,0,No,2,1
SESS-301687,2025-12-10 21:33:15,India,Mobile,Direct,/product/electronics,21.9,0.384,1,Yes,3,1
SESS-301688,2025-01-15 23:07:24,France,Mobile,Organic Search,/checkout,14.4,0.639,0,Yes,1,1
SESS-301689,2025-07-13 21:32:56,Japan,Mobile,Referral,/product/fashion,102.8,0.406,0,Yes,1,1
SESS-301690,2025-07-28 14:08:02,India,Tablet,Direct,/deals,147.0,0.427,0,Yes,1,1
SESS-301691,2025-06-03 13:17:22,Japan,Mobile,Organic Search,/product/electronics,133.0,0.438,0,No,3,2
SESS-301692,2025-10-06 19:30:17,United Kingdom,Tablet,Paid Search,/product/electronics,13.7,0.421,0,Yes,3,2
SESS-301693,2025-10-26 07:20:30,United States,Mobile,Social,/account,149.0,0.654,1,Yes,1,1
SESS-301694,2025-07-05 08:24:55,India,Desktop,Paid Search,/product/home-kitchen,292.4,0.306,0,No,2,1
SESS-301695,2025-03-13 19:25:36,Other,Tablet,Paid Search,/deals,194.6,0.61,0,No,2,1
SESS-301696,2025-10-03 14:41:48,United Kingdom,Mobile,Paid Search,/checkout,413.0,0.405,0,No,2,1
SESS-301697,2025-10-22 02:32:36,United States,Mobile,Organic Search,/product/fashion,109.4,0.49,0,No,1,1
SESS-301698,2025-01-01 09:47:07,India,Desktop,Direct,/product/books,71.5,0.158,0,Yes,3,2
SESS-301699,2025-08-22 15:31:19,India,Mobile,Social,/product/fashion,104.6,0.839,0,Yes,1,1
SESS-301700,2025-02-25 16:37:05,India,Desktop,Paid Search,/deals,119.7,0.467,0,Yes,1,1
SESS-301701,2025-04-05 01:20:28,Australia,Mobile,Social,/product/electronics,288.0,0.652,0,Yes,1,1
SESS-301702,2025-12-02 03:29:40,United States,Desktop,Organic Search,/product/electronics,67.9,0.348,0,Yes,6,3
SESS-301703,2025-01-23 23:32:22,Other,Desktop,Organic Search,/account,249.5,0.358,0,Yes,2,1
SESS-301704,2025-11-23 01:51:35,Germany,Mobile,Organic Search,/product/books,89.2,0.355,0,No,3,2
SESS-301705,2025-12-07 23:41:02,France,Mobile,Referral,/deals,197.3,0.378,0,Yes,1,1
SESS-301706,2025-09-13 09:06:42,Japan,Desktop,Social,/product/fashion,116.6,0.555,0,No,1,1
SESS-301707,2025-09-24 00:03:26,United States,Mobile,Direct,/search,321.5,0.408,0,No,1,1
SESS-301708,2025-06-08 15:52:14,India,Mobile,Email,/cart,56.0,0.408,0,Yes,2,1
SESS-301709,2025-02-12 09:48:39,United States,Mobile,Paid Search,/deals,80.7,0.602,0,Yes,1,1
SESS-301710,2025-01-23 02:25:53,United Kingdom,Mobile,Direct,/product/home-kitchen,374.5,0.493,0,No,1,1
SESS-301711,2025-07-10 14:55:10,Canada,Mobile,Direct,/home,45.7,0.403,0,No,1,1
SESS-301712,2025-12-01 02:13:21,India,Desktop,Social,/home,14.6,0.34,1,No,3,2
SESS-301713,2025-10-20 08:35:46,India,Mobile,Social,/checkout,48.5,0.638,0,Yes,4,3
SESS-301714,2025-02-25 08:01:30,United States,Tablet,Social,/product/books,129.9,0.642,0,No,2,1
SESS-301715,2025-04-03 05:14:16,United States,Tablet,Organic Search,/product/fashion,60.3,0.281,0,Yes,3,2
SESS-301716,2025-07-09 19:38:54,France,Mobile,Social,/product/fashion,204.6,0.58,0,Yes,1,1
SESS-301717,2025-08-11 05:19:17,Japan,Mobile,Organic Search,/product/home-kitchen,30.8,0.474,0,Yes,2,1
SESS-301718,2025-12-22 03:52:45,United States,Desktop,Organic Search,/product/fashion,104.0,0.517,0,Yes,1,1
SESS-301719,2025-07-29 11:34:46,Brazil,Desktop,Paid Search,/deals,73.0,0.527,0,Yes,3,2
SESS-301720,2025-04-04 16:04:20,Brazil,Mobile,Organic Search,/product/electronics,28.3,0.524,0,Yes,1,1
SESS-301721,2025-09-07 19:19:47,Other,,Direct,/product/fashion,326.1,0.44,0,No,1,1
SESS-301722,2025-08-26 15:42:21,United Kingdom,Desktop,Organic Search,/product/home-kitchen,135.8,0.291,0,Yes,3,2
SESS-301723,2025-11-01 01:45:18,United Kingdom,Mobile,Referral,/home,43.9,0.254,0,Yes,3,1
SESS-301724,2025-09-05 00:27:23,United Kingdom,Mobile,Organic Search,/checkout,66.4,0.447,0,No,3,1
SESS-301725,2025-08-13 08:25:39,India,Mobile,Paid Search,/product/electronics,8.3,0.749,0,Yes,2,1
SESS-301726,2025-09-13 03:30:20,United States,Mobile,Email,/home,33.4,0.235,0,No,3,2
SESS-301727,2025-07-23 15:26:13,Other,Mobile,Direct,/checkout,20.8,0.421,0,No,1,1
SESS-301728,2025-09-06 19:20:54,Canada,Desktop,Paid Search,/product/home-kitchen,121.1,0.348,0,Yes,3,2
SESS-301729,2025-12-13 04:00:02,United States,Desktop,Organic Search,/product/electronics,108.9,0.347,1,No,1,1
SESS-301730,2025-11-18 14:16:20,India,Tablet,Direct,/home,464.7,0.382,1,Yes,2,1
SESS-301731,2025-05-11 05:10:20,India,Mobile,Direct,/product/home-kitchen,120.0,0.352,0,Yes,1,1
SESS-301732,2025-01-21 18:22:28,India,Mobile,Organic Search,/product/electronics,123.0,0.512,0,Yes,1,1
SESS-301733,2025-09-09 02:32:11,India,Mobile,Referral,/product/electronics,52.8,0.508,0,No,2,1
SESS-301734,2025-12-04 19:59:10,United States,Mobile,Paid Search,/product/fashion,42.5,0.58,0,No,1,1
SESS-301735,2025-05-04 06:37:38,Australia,Desktop,Direct,/home,44.4,0.327,0,Yes,4,3
SESS-301736,2025-05-01 00:22:14,United States,Mobile,Organic Search,/product/home-kitchen,140.0,0.46,0,Yes,1,1
SESS-301737,2025-02-09 09:33:56,Mexico,Mobile,Paid Search,/search,87.3,0.651,0,Yes,2,1
SESS-301738,2025-01-18 21:54:44,United States,,Email,/home,71.4,0.163,0,No,1,1
SESS-301739,2025-02-21 10:44:47,Australia,Desktop,Social,/search,210.2,0.46,0,No,1,1
SESS-301740,2025-11-15 02:07:23,India,Mobile,Email,/product/fashion,240.9,0.426,0,Yes,1,1
SESS-301741,2025-05-07 03:45:55,Japan,Mobile,Paid Search,/deals,228.7,0.473,0,Yes,1,1
SESS-301742,2025-08-12 01:06:07,United States,Desktop,Organic Search,/deals,233.2,0.318,0,Yes,1,1
SESS-301743,2025-09-01 03:15:26,Other,Desktop,Social,/product/fashion,25.3,0.573,0,No,1,1
SESS-301744,2025-11-07 09:42:44,Brazil,Desktop,Social,/product/electronics,106.0,0.62,0,No,5,3
SESS-301745,2025-10-20 09:19:41,Germany,Mobile,Referral,/product/electronics,55.7,0.518,0,No,1,1
SESS-301746,2025-05-13 19:01:18,United States,Desktop,Organic Search,/product/fashion,580.2,0.398,0,Yes,1,1
SESS-301747,2025-06-26 14:25:40,India,Mobile,Direct,/cart,,0.464,0,Yes,2,1
SESS-301748,2025-07-28 06:37:42,Australia,Desktop,Direct,/checkout,257.7,0.28,0,Yes,8,7
SESS-301749,2025-09-12 03:42:08,United States,Mobile,Direct,/product/electronics,181.7,0.394,1,Yes,3,2
SESS-301750,2025-04-25 09:05:18,Brazil,Desktop,Email,/home,50.5,0.293,0,Yes,5,3
SESS-301751,2025-04-08 07:14:24,United States,Tablet,Organic Search,/product/electronics,225.2,0.47,0,Yes,1,1
SESS-301752,2025-09-08 04:01:25,United States,Tablet,Organic Search,/cart,207.8,0.39,0,Yes,4,3
SESS-301753,2025-10-27 08:22:02,Canada,Desktop,Organic Search,/product/home-kitchen,313.2,0.354,0,Yes,2,1
SESS-301754,2025-08-10 18:43:44,Other,Mobile,Paid Search,/product/electronics,200.9,0.56,0,Yes,1,1
SESS-301755,2025-08-02 22:08:36,Australia,Mobile,Paid Search,/cart,230.6,0.551,0,Yes,1,1
SESS-301756,2025-03-30 23:07:38,France,Mobile,Social,/product/fashion,134.1,0.459,0,No,1,1
SESS-301757,2025-08-30 15:44:15,United States,Tablet,Organic Search,/home,120.0,0.413,0,Yes,2,1
SESS-301758,2025-09-13 06:29:50,United States,Mobile,Organic Search,/deals,110.7,0.451,0,Yes,1,1
SESS-301759,2025-05-04 20:08:01,Mexico,Mobile,Social,/search,107.1,0.63,0,No,1,1
SESS-301760,2025-01-15 15:27:13,United Kingdom,Desktop,Organic Search,/product/electronics,106.8,0.378,0,No,2,1
SESS-301761,2025-05-30 16:18:55,Germany,Mobile,Direct,/home,87.6,0.533,1,No,1,1
SESS-301762,2025-07-19 20:49:03,Mexico,Desktop,email  ,/product/fashion,129.5,0.289,0,Yes,1,1
SESS-301763,2025-08-29 23:00:35,India,Desktop,Referral,/cart,315.0,0.246,0,Yes,4,3
SESS-301764,2025-09-22 04:27:42,India,Mobile,Referral,/deals,476.1,0.341,0,No,1,1
SESS-301765,2025-06-04 20:26:45,Other,Desktop,Paid Search,/cart,44.2,0.353,0,Yes,3,2
SESS-301766,2025-04-22 10:21:48,France,Mobile,Social,/deals,117.6,0.751,0,No,1,1
SESS-301767,2025-09-28 21:19:54,Canada,Desktop,Direct,/home,108.4,0.218,0,No,3,2
SESS-301768,2025-11-27 17:57:15,India,Mobile,Organic Search,/product/electronics,67.2,0.597,1,No,1,1
SESS-301769,2025-11-27 04:32:00,United States,Desktop,Paid Search,/product/home-kitchen,184.5,0.46,0,No,1,1
SESS-301770,2025-01-15 11:53:02,Japan,Desktop,Referral,/product/home-kitchen,38.1,0.355,0,Yes,1,1
SESS-301771,2025-10-10 16:24:57,Other,Mobile,Organic Search,/product/home-kitchen,136.4,,0,No,1,1
SESS-301772,2025-09-23 20:02:44,Mexico,Desktop,Referral,/cart,197.7,0.502,0,Yes,1,1
SESS-301773,2025-03-05 08:40:56,India,Desktop,Paid Search,/deals,88.6,0.45,0,No,1,1
SESS-301774,2025-06-21 22:13:26,Other,Mobile,Paid Search,/home,118.0,0.542,0,Yes,1,1
SESS-301775,2025-09-04 16:49:56,United States,Desktop,Organic Search,/product/electronics,47.5,0.484,0,Yes,1,1
SESS-301776,2025-02-05 08:38:51,United States,Desktop,paid search  ,/deals,231.4,0.533,0,Yes,1,1
SESS-301777,2025-02-02 21:11:37,United Kingdom,Desktop,Social,/home,97.5,0.555,0,Yes,1,1
SESS-301778,2025-12-06 21:31:00,India,Tablet,Paid Search,/product/electronics,215.1,0.54,0,Yes,2,1
SESS-301779,2025-01-22 03:00:11,United States,Mobile,Organic Search,/product/electronics,208.6,0.502,1,No,1,1
SESS-301780,2025-01-04 01:24:40,Canada,Tablet,Organic Search,/cart,218.8,0.379,0,Yes,1,1
SESS-301781,2025-05-31 20:27:37,United States,Desktop,Organic Search,/home,673.8,0.365,0,Yes,2,1
SESS-301782,2025-03-10 13:08:39,United States,Desktop,Organic Search,/product/home-kitchen,151.7,0.385,0,Yes,1,1
SESS-301783,2025-04-10 10:30:52,United States,Mobile,Organic Search,/checkout,52.7,0.469,0,Yes,3,2
SESS-301784,2025-10-29 06:54:37,India,Mobile,Direct,/product/electronics,69.3,0.451,0,Yes,3,2
SESS-301785,2025-03-18 02:50:50,United States,Mobile,Direct,/deals,96.9,0.446,0,Yes,1,1
SESS-301786,2025-11-25 02:05:38,India,Mobile,Organic Search,/product/electronics,91.8,0.71,0,Yes,1,1
SESS-301787,2025-11-07 16:18:03,India,Mobile,Paid Search,/home,28.7,0.516,0,No,1,1
SESS-301788,2025-01-14 19:57:13,United States,Desktop,Direct,/cart,275.2,0.318,0,No,1,1
SESS-301789,2025-11-05 10:58:56,India,Desktop,Organic Search,/deals,105.4,0.476,0,No,2,1
SESS-301790,2025-09-05 16:48:56,Other,Mobile,Paid Search,/home,44.1,0.498,0,Yes,1,1
SESS-301791,2025-09-02 19:36:49,United States,Mobile,Social,/home,185.3,0.705,0,No,1,1
SESS-301792,2025-01-12 11:49:42,Mexico,Mobile,Direct,/account,58.9,0.448,0,Yes,3,2
SESS-301793,2025-06-04 21:17:18,Canada,Mobile,Email,/deals,11.5,0.433,0,Yes,1,1
SESS-301794,2025-04-21 11:02:54,Brazil,Mobile,Email,/cart,230.3,0.487,0,Yes,1,1
SESS-301795,2025-10-02 21:53:30,India,Mobile,Social,/home,118.5,0.576,0,No,1,1
SESS-301796,2025-03-07 15:05:25,India,Desktop,Direct,/deals,47.0,0.133,0,Yes,5,4
SESS-301797,2025-09-14 00:40:29,United States,Mobile,Referral,/home,36.9,0.469,0,Yes,1,1
SESS-301798,2025-09-05 16:12:31,United Kingdom,Desktop,Organic Search,/deals,287.6,0.387,0,Yes,6,5
SESS-301799,2025-07-21 04:03:00,United Kingdom,Desktop,Organic Search,/home,97.8,0.275,0,No,2,1
SESS-301800,2025-12-24 00:58:22,Australia,Mobile,Email,/home,79.4,0.361,0,No,4,3
SESS-301801,2025-07-29 14:43:32,India,Mobile,Paid Search,/product/electronics,25.7,0.473,0,Yes,1,1
SESS-301802,2025-12-23 10:25:53,Japan,Mobile,Direct,/search,105.1,0.331,0,No,2,1
SESS-301803,2025-02-09 12:41:16,Canada,Desktop,Organic Search,/product/fashion,219.0,0.264,0,No,4,3
SESS-301804,2025-05-21 18:49:12,United States,Mobile,Direct,/product/fashion,160.3,0.4,0,Yes,1,1
SESS-301805,2025-05-30 07:28:01,India,Mobile,Paid Search,/home,152.6,0.443,0,Yes,2,1
SESS-301806,2025-07-20 23:16:15,India,Desktop,Social,/product/electronics,47.7,0.432,0,Yes,2,1
SESS-301807,2025-11-06 08:40:30,United States,Mobile,Social,/product/electronics,86.9,0.541,0,Yes,1,1
SESS-301808,2025-01-27 23:40:31,Canada,Mobile,Social,/product/home-kitchen,101.4,0.599,0,No,1,1
SESS-301809,2025-03-15 11:50:01,Japan,Desktop,Referral,/cart,345.3,0.272,0,No,1,1
SESS-301810,2025-04-20 02:01:52,United States,Desktop,Direct,/home,81.2,0.384,0,Yes,3,2
SESS-301811,2025-10-27 16:55:15,Japan,Mobile,Email,/deals,159.4,0.393,0,Yes,4,3
SESS-301812,2025-07-22 01:07:16,Mexico,Mobile,direct  ,/product/electronics,281.6,0.365,0,No,5,3
SESS-301813,2025-12-30 06:24:19,India,Mobile,Paid Search,/product/books,168.0,0.552,0,No,1,1
SESS-301814,2025-11-23 19:19:02,United States,Desktop,Social,/deals,99.0,0.567,0,Yes,3,1
SESS-301815,2025-09-17 23:31:11,Germany,Desktop,Social,/product/fashion,138.5,0.552,0,No,2,1
SESS-301816,2025-03-26 05:03:45,India,Mobile,Direct,/product/home-kitchen,95.5,0.37,0,No,3,1
SESS-301817,2025-06-08 04:49:42,Other,Desktop,Social,/search,337.9,0.593,0,No,1,1
SESS-301818,2025-05-13 05:40:15,Japan,Desktop,Direct,/home,78.0,0.225,1,Yes,3,1
SESS-301819,2025-07-05 22:25:22,India,Mobile,Direct,/product/electronics,64.0,0.517,0,No,2,1
SESS-301820,2025-08-18 07:16:13,France,Mobile,Direct,/product/electronics,441.6,0.517,0,Yes,1,1
SESS-301821,2025-06-30 13:38:33,United States,Desktop,Organic Search,/product/books,122.6,0.473,0,No,1,1
SESS-301822,2025-10-28 02:13:46,United States,Desktop,Paid Search,/deals,326.6,0.445,0,Yes,1,1
SESS-301823,2025-06-29 02:19:45,Other,Mobile,Direct,/cart,130.3,0.36,0,Yes,1,1
SESS-301824,2025-11-27 04:00:31,United States,Mobile,Referral,/product/electronics,138.0,0.537,0,Yes,1,1
SESS-301825,2025-05-10 08:20:21,Australia,Mobile,Social,/product/electronics,34.5,0.729,0,Yes,1,1
SESS-301826,2025-06-28 03:42:18,Germany,Desktop,Organic Search,/deals,230.7,0.346,0,Yes,4,3
SESS-301827,2025-10-29 18:53:30,United States,Desktop,Referral,/home,183.9,0.401,0,No,2,1
